Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789144924,1,,Aggregated,1.000000,0.000000,31,35,46,84,490,13000,14000,14000,14000,14000,14000,109,0,31,855.7028532376803,27.07879990339279,14109.889000296593,257.1559633027523
1789144925,1,,Aggregated,1.200000,0.000000,32,36,50,90,490,13000,14000,14000,14000,14000,14000,113,0,32,832.3231433860101,27.07879990339279,14109.889000296593,251.02654867256638
1789144926,1,,Aggregated,1.100000,0.000000,32,36,50,90,490,13000,14000,14000,14000,14000,14000,114,0,31,825.2764114280673,27.07879990339279,14109.889000296593,251.7719298245614
1789144927,1,,Aggregated,1.000000,0.000000,31,36,50,90,490,13000,14000,14000,14000,14000,14000,115,0,31,818.3499208930718,27.07879990339279,14109.889000296593,252.50434782608696
1789144928,1,,Aggregated,1.300000,0.000000,32,36,51,89,490,13000,14000,14000,14000,14000,14000,116,0,31,811.7343414036782,27.07879990339279,14109.889000296593,253.0948275862069
1789144929,1,,Aggregated,1.300000,0.000000,31,36,50,89,490,13000,14000,14000,14000,14000,14000,117,0,31,805.043517971698,27.07879990339279,14109.889000296593,253.67521367521368
1789144930,1,,Aggregated,1.300000,0.000000,32,36,50,89,490,13000,14000,14000,14000,14000,14000,118,0,31,798.4887754453694,27.07879990339279,14109.889000296593,254.24576271186442
1789144931,1,,Aggregated,1.300000,0.000000,31,36,50,89,490,13000,14000,14000,14000,14000,14000,119,0,31,792.0230294342833,27.07879990339279,14109.889000296593,254.80672268907563
1789144932,1,,Aggregated,1.300000,0.000000,31,36,50,89,490,13000,14000,14000,14000,14000,14000,120,0,31,785.6679941892158,27.07879990339279,14109.889000296593,255.35833333333332
1789144933,1,,Aggregated,1.300000,0.000000,31,36,47,84,490,3600,14000,14000,14000,14000,14000,121,0,31,779.5574413454545,27.07879990339279,14109.889000296593,255.900826446281
1789144934,1,,Aggregated,1.000000,0.000000,31,36,47,84,490,3600,14000,14000,14000,14000,14000,122,0,31,773.4006106788445,27.07879990339279,14109.889000296593,256.4344262295082
1789144938,1,,Aggregated,1.100000,0.000000,32,37,51,90,550,11000,14000,14000,14000,14000,14000,126,0,32,928.455236530168,27.07879990339279,14109.889000296593,250.83333333333334
1789144939,1,,Aggregated,1.300000,0.000000,32,39,78,100,550,11000,14000,14000,14000,14000,14000,130,0,32,906.1740446408207,27.07879990339279,14109.889000296593,245.7
1789144940,1,,Aggregated,1.200000,0.000000,32,39,78,97,530,11000,14000,14000,14000,14000,14000,131,0,32,899.5070191091851,27.07879990339279,14109.889000296593,246.38931297709922
1789144941,1,,Aggregated,1.100000,0.000000,32,39,78,97,530,11000,14000,14000,14000,14000,14000,132,0,32,892.9060356319798,27.07879990339279,14109.889000296593,246.95454545454547
1789144942,1,,Aggregated,1.400000,0.000000,32,37,77,97,530,11000,14000,14000,14000,14000,14000,133,0,32,886.4139015298421,27.07879990339279,14109.889000296593,247.51127819548873
1789144943,1,,Aggregated,1.400000,0.000000,32,37,77,97,530,11000,14000,14000,14000,14000,14000,134,0,32,880.016842563581,27.07879990339279,14109.889000296593,248.0597014925373
1789144944,1,,Aggregated,1.400000,0.000000,32,37,77,97,530,11000,14000,14000,14000,14000,14000,135,0,32,873.7139318778698,27.07879990339279,14109.889000296593,248.6
1789144945,1,,Aggregated,1.400000,0.000000,32,36,77,95,530,11000,14000,14000,14000,14000,14000,136,0,32,867.5213948781192,27.07879990339279,14109.889000296593,249.13235294117646
1789144946,1,,Aggregated,1.300000,0.000000,32,36,51,95,530,11000,14000,14000,14000,14000,14000,137,0,32,861.4323934555924,27.07879990339279,14109.889000296593,249.65693430656935
1789144947,1,,Aggregated,1.300000,0.000000,32,36,51,95,530,11000,14000,14000,14000,14000,14000,138,0,32,855.4023377062969,27.07879990339279,14109.889000296593,250.17391304347825
1789144948,1,,Aggregated,1.000000,0.000000,32,36,51,95,530,11000,14000,14000,14000,14000,14000,139,0,32,849.5295273624629,27.07879990339279,14109.889000296593,250.68345323741008
1789144949,1,,Aggregated,1.100000,0.000000,32,36,51,95,530,11000,14000,14000,14000,14000,14000,140,0,32,843.6649014526845,27.07879990339279,14109.889000296593,251.18571428571428
1789144950,1,,Aggregated,1.200000,0.000000,32,36,50,90,490,11000,14000,14000,14000,14000,14000,141,0,32,837.8921425771365,27.07879990339279,14109.889000296593,251.68085106382978
1789144951,1,,Aggregated,0.900000,0.000000,32,36,50,90,490,11000,14000,14000,14000,14000,14000,142,0,32,832.2046077697551,27.07879990339279,14109.889000296593,252.16901408450704
1789144952,1,,Aggregated,0.900000,0.000000,32,36,50,90,490,11000,14000,14000,14000,14000,14000,143,0,32,826.6011314921316,27.07879990339279,14109.889000296593,252.65034965034965
1789144953,1,,Aggregated,0.900000,0.000000,32,36,50,90,490,11000,14000,14000,14000,14000,14000,144,0,32,821.1361278002538,27.07879990339279,14109.889000296593,253.125
1789144954,1,,Aggregated,0.900000,0.000000,32,36,50,90,490,11000,14000,14000,14000,14000,14000,144,0,32,821.1361278002538,27.07879990339279,14109.889000296593,253.125
1789144955,1,,Aggregated,0.900000,0.000000,32,36,47,90,490,11000,14000,14000,14000,14000,14000,145,0,32,815.6702972629461,27.07879990339279,14109.889000296593,253.59310344827585
1789144956,1,,Aggregated,0.900000,0.000000,32,36,47,89,490,11000,14000,14000,14000,14000,14000,146,0,31,810.2823685145465,27.07879990339279,14109.889000296593,254.05479452054794
1789144957,1,,Aggregated,1.000000,0.000000,31,36,47,89,490,11000,14000,14000,14000,14000,14000,147,0,31,804.9683660068074,27.07879990339279,14109.889000296593,254.51020408163265
1789144958,1,,Aggregated,1.000000,0.000000,32,35,47,89,490,11000,14000,14000,14000,14000,14000,148,0,31,799.7536513723584,27.07879990339279,14109.889000296593,254.95945945945945
1789144959,1,,Aggregated,1.000000,0.000000,32,36,46,89,490,11000,14000,14000,14000,14000,14000,149,0,32,794.6532255231259,27.07879990339279,14109.889000296593,255.40268456375838
1789144960,1,,Aggregated,1.000000,0.000000,32,36,46,89,490,11000,14000,14000,14000,14000,14000,150,0,31,789.5496340191116,27.07879990339279,14109.889000296593,255.84
1789144961,1,,Aggregated,1.000000,0.000000,32,35,46,84,490,11000,14000,14000,14000,14000,14000,151,0,32,784.5344847865797,27.07879990339279,14109.889000296593,256.27152317880797
1789144962,1,,Aggregated,1.000000,0.000000,32,35,46,84,490,11000,14000,14000,14000,14000,14000,152,0,32,779.5943473865964,27.07879990339279,14109.889000296593,256.69736842105266
1789144963,1,,Aggregated,1.000000,0.000000,32,35,46,84,490,11000,14000,14000,14000,14000,14000,153,0,32,774.6937908675472,27.07879990339279,14109.889000296593,257.11764705882354
1789144964,1,,Aggregated,1.000000,0.000000,32,35,46,84,490,11000,14000,14000,14000,14000,14000,154,0,32,769.9096117067792,27.07879990339279,14109.889000296593,257.53246753246754
